Date,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
2014-06-06,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-07,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-08,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-09,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-10,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-11,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-12,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-13,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-14,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-15,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-16,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-17,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-18,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-19,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-20,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-21,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-22,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-23,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-24,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-25,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-26,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-27,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-28,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-29,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-06-30,6,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,053","3,105,381","167,672",5.1,11.0,47900.0
2014-07-01,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-02,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-03,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-04,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-05,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-06,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-07,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-08,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-09,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-10,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-11,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-12,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-13,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-14,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-15,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-16,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-17,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-18,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-19,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-20,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-21,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-22,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-23,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-24,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-25,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-26,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-27,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-28,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-29,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-30,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-07-31,7,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,838","3,104,596","169,242",5.2,11.0,47900.0
2014-08-01,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-02,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-03,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-04,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-05,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-06,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-07,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-08,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-09,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-10,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-11,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-12,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-13,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-14,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-15,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-16,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-17,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-18,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-19,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-20,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-21,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-22,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-23,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-24,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-25,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-26,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-27,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-28,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-29,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-30,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-08-31,8,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,273,217","3,104,205","169,012",5.2,11.0,47900.0
2014-09-01,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-02,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-03,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-04,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-05,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-06,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-07,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-08,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-09,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-10,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-11,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-12,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-13,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-14,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-15,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-16,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-17,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-18,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-19,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-20,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-21,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-22,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-23,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-24,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-25,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-26,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-27,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-28,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-29,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-09-30,9,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,274,790","3,109,566","165,224",5.0,11.0,47900.0
2014-10-01,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-02,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-03,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-04,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-05,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-06,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-07,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-08,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-09,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-10,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-11,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-12,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-13,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-14,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-15,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-16,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-17,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-18,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-19,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-20,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-21,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-22,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-23,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-24,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-25,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-26,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-27,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-28,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-29,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-30,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-10-31,10,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,800","3,116,777","162,023",4.9,11.0,47900.0
2014-11-01,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-02,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-03,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-04,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-05,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-06,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-07,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-08,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-09,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-10,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-11,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-12,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-13,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-14,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-15,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-16,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-17,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-18,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-19,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-20,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-21,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-22,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-23,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-24,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-25,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-26,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-27,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-28,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-29,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-11-30,11,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,278,437","3,118,692","159,745",4.9,11.0,47900.0
2014-12-01,12,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,276,549","3,119,424","157,125",4.8,11.0,47900.0
2014-12-02,12,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,276,549","3,119,424","157,125",4.8,11.0,47900.0
2014-12-03,12,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,276,549","3,119,424","157,125",4.8,11.0,47900.0
2014-12-04,12,2014,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,276,549","3,119,424","157,125",4.8,11.0,47900.0
